index,PCA_1,PCA_2,KernelPCA_1,KernelPCA_2,UMAP_1,UMAP_2,Random projection_1,Random projection_2,Truncated SVD_1,Truncated SVD_2,Linear Discriminant Analysis_1,Linear Discriminant Analysis_2,Isomap_1,Isomap_2,Standard LLE_1,Standard LLE_2,Modified LLE_1,Modified LLE_2,Hessian LLE_1,Hessian LLE_2,LTSA LLE_1,LTSA LLE_2,MDS_1,MDS_2,Random Trees_1,Random Trees_2,Spectral_1,Spectral_2,t-SNE_1,t-SNE_2,NCA_1,NCA_2,Factory Analysis_1,Factory Analysis_2,tags,sub_tags,data_source,text,top_topic_NMF model (Frobenius norm),top_topic_NMF model (KL divergence),top_topic_MiniBatchNMF model (Frobenius norm),top_topic_MiniBatchNMF model (KL divergence),top_topic_LDA,top_topic_LSA
10,-0.3540846770296397,-0.2113823997903244,-0.022088664,-0.01318,-7.7215705,-5.916293,0.4273809761896378,-0.287684822550566,0.26721963,-0.35649115,-0.1299175342252108,2.855943576410631,-1.3261761070996034,-0.8562645363292114,0.0080075280781574,0.0015855064651512,-0.0163913472770126,-0.0186880913298084,-0.0004611969812355,0.0002404259015383,0.000375989878684,-0.0004193152081431,0.2485379596695828,-0.9706138382080216,6.347361754616503,-2.0170418892265363,-0.002065181146464,-0.0031576290193633,-14.749649,-7.585139,-134.77497898238568,-42.26767689570592,-1.516332223138257,-1.326355372375554,Fact,Political,CT papers,"Operation Northwoods, a rumored plan by the Department of Defense to simulate acts of terrorism and to blame them on Cuba, really was proposed by high-level officials (though the plan never went into effect).",topic_4,topic_4,topic_4,topic_4,topic_6,topic_2
11,-0.2706763894094545,-0.2350362707839229,-0.01688861,-0.014646523,-4.262946,-6.233801,0.286319389419165,-0.5519419516183321,0.38184315,-0.27553132,-1.7665533375347835,1.006790525082896,-0.5950761458200459,-1.120038647763577,0.0080010833172614,0.0027231848650197,0.0110626887557929,-0.0122434590289817,-0.0007242983385701,0.0002372308021611,0.0007507846382479,-0.0002485607611637,0.6527182309844642,0.0162872527945928,7.361950065557639,-1.5490668765415658,-0.0015211421811655,-0.0028127990888772,0.534849,-20.740253,-104.60398175771208,-75.41263379250022,-1.1720567701864415,-1.340067445214076,Conspiracy,"Political, Science",CT papers,"In 1947, space aliens landed in Roswell, New Mexico, and the government covered it all up.",topic_4,topic_4,topic_4,topic_4,topic_3,topic_2
12,-0.1996528362983678,-0.0681124357057974,-0.012452665,-0.004256503,4.923473,6.1424823,-0.521983170542998,-0.5365241450897005,0.16564068,-0.19963117,-3.79153767598111,-5.887355803480967,-0.2100291135164922,-0.759339251678748,0.0062591007066036,0.0019725842703572,-0.0224095577670547,-0.0130787841183912,-0.0007587995939592,0.0004016345759427,0.0008823363100921,-1.5161522047180893e-05,-0.2175121949018748,-1.0664906677731238,6.4108797809389,-1.120372333321769,-0.001361917505773,-0.0017644444137281,12.085091,-8.06524,-22.029267669055685,-66.45945538003792,-1.069827174554635,-0.4388146660895304,Fiction,Characters,CT papers,"a secret group of elves, working in a remote location under the leadership of the mysterious “Santa Claus,” make and distribute presents on Christmas Eve.",topic_9,topic_9,topic_9,topic_9,topic_3,topic_9
13,0.0599761139519931,-0.0571242187113592,0.0037400671,-0.0035512024,16.4479,-1.3308513,-0.1754946341634221,-1.2487101639567784,0.3084428,0.057189707,-4.794979755581765,-5.8211568665897655,0.5343064854278373,-0.8861182754821506,-0.0025941308864868,0.0034905666549821,-0.030012998007033,-0.0019854462264947,-0.0009687498356356,-9.881983289864968e-05,0.0010017860251271,-4.314147415206847e-06,-0.6874219419626931,0.5325164399123474,7.229597734418246,0.9112759008022374,-0.0003984133125206,-0.0007149465538511,16.322496,0.48124847,11.327960140312168,-75.34616915595227,0.2480783949651364,-0.2056184632759356,Fiction,Characters,CT papers,Easter Bunny is real.,topic_6,topic_6,topic_6,topic_6,topic_3,topic_6
14,-0.1095534289270929,0.0459023185840168,-0.006832915,0.002869726,-5.4328628,7.9889445,0.0197666050553155,-1.2061506266377755,0.16672486,-0.10904279,-4.245676598664478,-5.033186792406519,-0.2718708444493146,-0.3875361007592844,0.0056854013416334,0.0006299595802642,0.0234519026029065,-0.017104028624994,-0.0008985643584316,-0.0003232450042116,0.0008397607238361,7.780481094918382e-05,-0.295360522263109,-1.0397941959470798,6.740690759290073,-0.9797991691170312,-0.0011627096993022,-0.0003477197140761,17.81319,10.310016,12.17002489216418,-45.17940633630543,-0.5890658272677591,0.0908798401419242,Fiction,Characters,CT papers,Toot faity is real and leaves pennies in exchange of tooth when the tooth are kept under the pillow at night.,topic_6,topic_6,topic_6,topic_6,topic_5,topic_6
15,0.0861270908879504,0.1435202209510745,0.005372352,0.00894137,1.6867293,-4.629695,0.0118001082949959,0.6182659582231456,0.16738872,0.086722046,0.6398589788037574,0.1106983455489565,0.5069618982351737,0.3710036613734405,-0.004668991995215,-0.0041413683763108,-0.0094334449704001,-0.0095503865006363,-0.0007879781778179,-0.0001998160517789,0.0008145665001724,0.0002699083523368,1.0207509323116404,-0.3924440368996469,6.394594005710665,0.2584694591726735,0.0001088765827072,0.000932353975445,15.73945,20.747301,36.73024760795089,23.51413017872233,0.3784704912268817,0.8929336606811692,Controversy,Science,CT papers,prolonged exposure to sunlight is actually healthy.,topic_9,topic_9,topic_9,topic_9,topic_6,topic_8
16,-0.1252684444524651,-0.006598983911203,-0.007814436,-0.00039503936,0.65033704,11.140081,-0.7843942757368536,-1.509218696373221,0.24612013,-0.12662634,0.174299393925886,1.8977975871593304,-0.4207606512146135,-0.5633535187307347,0.0095153154558949,0.0019360313520188,0.0228364903600412,-0.010075538208998,-0.0007779249983584,0.0001765178697334,0.0007823707069334,-0.0002814813578862,-0.1265933209483039,-0.9819009503011072,6.297561357686172,-1.86044992873548,-0.001163906041026,-0.0008384583574944,2.1341803,-12.921163,-34.436081406032976,-30.384953336574604,-0.562656544158079,0.1162202546462498,Conspiracy,"Environment, Science",CT papers,climate change is neither occurring nor likely to occur.,topic_5,topic_9,topic_5,topic_5,topic_4,topic_5
17,-0.0725588175039708,-0.0669371027752493,-0.0045265374,-0.0041656056,1.0714663,5.7778263,0.0703913068926537,-1.553792884816579,0.30540776,-0.07544849,1.0737826160968806,1.2869665702720128,-0.3399729514025072,-0.4511196863747507,0.0087358358523143,0.001827664421141,0.0434451211487528,-0.0113572914184761,-0.0009301811116974,-0.000135985420522,0.0008516032222697,-0.0001665411110605,-0.3253783090630078,-0.8287694739917405,6.536778111727262,0.0126486952857739,-0.001156821010567,-0.0006123529940073,-15.170735,-18.415634,-57.82026060398526,-18.499275505000668,-0.27400869805362,-0.1518160976227823,Conspiracy,History,CT papers,World War II did not happened.,topic_9,topic_9,topic_9,topic_9,topic_7,topic_9
18,0.1745383155922845,-0.1756097619908904,0.010888988,-0.010944579,7.593558,-7.36258,0.6956950382609526,-1.1096218787011247,0.2765241,0.17209324,-5.810575250901939,-5.143034390294725,1.1403735807478907,-0.8682685121223978,-0.0184572143284527,0.0003573807385105,-0.0072681026249008,0.0103683358904754,-0.0010834135146708,0.0001250077140079,0.0011104981007972,-0.0001914227519936,-0.0145524412030315,1.0021499269667438,6.66935567551428,2.186472892409861,0.0023270275686236,-0.0014711071822914,26.236492,1.6327581,0.4224449196847659,-75.15590854103728,0.8970143554712474,-0.9780931202815684,Fiction,Fiction vs Real Characters,CT papers,Marilyn Monroe was more ‘real’ than King Kong or Donald Duck.,topic_6,topic_6,topic_6,topic_6,topic_7,topic_6
19,-0.2538690700164525,-0.3492618144424951,-0.015840363,-0.021798799,-1.247738,-0.3701818,0.0727388808405052,-0.5343802927225305,0.352423,-0.25806051,-1.0037450528919276,2.7251197806027063,-0.9481148650292448,-1.0069083998698236,0.0091932860059887,0.0016810608207205,0.0129000706891431,-0.0161346856607202,-0.0005460053818155,0.0003117762498885,0.0005831631933576,-0.0003046203197904,0.169216209971233,-0.7660503909960342,7.194405647375695,-2.541764260528597,-0.0018405471588137,-0.0033575128481432,-12.676087,-9.884045,-84.59302312279608,-56.22660155603518,-1.0334044458204683,-1.9557754309202136,Conspiracy,"9/11, Political",CT papers,"Pentagon explosion on 9/11 was caused by a missile, fired as the opening salvo of a coup d’etat by the military-industrial complex, rather than by American Airlines Flight 77.",topic_8,topic_8,topic_8,topic_8,topic_9,topic_8
20,0.0038327387932387,-0.3306035525666072,0.00023827373,-0.02062594,7.5131884,-7.4484344,1.5439497208613486,-1.521470019023867,0.44804972,-0.0022998452,-1.1287539086715777,1.2478273768043089,-0.154709854861972,-1.0057807532558958,0.0023749983577563,0.0004873371628312,-0.0176655110338297,-0.0048746031531589,-0.0007284023939765,0.0004594417329885,0.000758822595152,-0.0003140451224875,0.3861594267379598,-0.1692797079453511,7.051794942556887,-0.2297927748140479,-0.000442264934713,-0.0027315357451743,-10.778301,-14.361278,-81.88136526184864,-40.38632305815937,0.1876197058731664,-1.8894085797479547,Conspiracy,Political,CT papers,Lee Harvey Oswald killed President Kennedy on his own.,topic_8,topic_8,topic_8,topic_8,topic_10,topic_8
21,-0.1850481603320613,-0.2369400548586179,-0.011547124,-0.014792095,-13.240309,0.2971646,-0.7201842232435592,-0.747266004564462,0.40101328,-0.1901283,-0.6307248224823312,0.3212724736635253,-0.9424235673216848,-0.8740611839058328,0.0102230410235212,0.000773828591685,0.008545951550931,-0.0147472410221007,-0.0005792567318237,0.0004079901424952,0.0006499805369601,-0.00027322826884,-0.1465683860725868,-0.5757977001278755,6.804545628216562,-1.8889932009585149,-0.0016558494829956,-0.0026784263698874,-13.943622,-9.566191,-91.34652049843967,-39.45330672390786,-0.6779728059432878,-1.198800099270204,Conspiracy,"9/11, Political",CT papers,9/11 was purely a plane accident.,topic_4,topic_10,topic_4,topic_10,topic_7,topic_2
22,-0.1919125208338159,-0.0162070169001343,-0.01197302,-0.0010070844,-11.708846,2.0317721,0.6395196960947072,-1.7377169520267353,0.2663049,-0.194279,-0.2745193532670265,0.6064287601275331,-0.9577897363048926,-0.6424054244582572,0.0075464250796513,0.0008603864878092,-0.0108168416022262,-0.0164371963760496,-0.0014763549782221,0.0003390288271146,0.0014445528181708,-0.0004871112989664,1.0089022525783269,-0.1874267978055607,6.405306309405075,-1.6040432653029608,-0.0019636604796567,-0.0023351878481878,-25.851828,-2.5927951,-70.90988445216024,28.62120136758633,-0.7672395769725322,-0.1195842041071905,Controversy,Political,CT papers,secret service agencies routinely violate privacy laws.,topic_9,topic_10,topic_9,topic_10,topic_8,topic_2
23,-0.2450813872167218,-0.1909707815540355,-0.015288313,-0.011907192,-6.2363963,-1.7959454,0.3835751605917546,0.1450949615732045,0.2540875,-0.24722087,-0.055825015334203,2.0493644065745644,-0.78508699489487,-0.82999012246331,0.0039384064664782,0.0005986956915872,0.0500022647901338,-0.0162328015430212,-0.0005732355410122,0.000378488460921,0.0004923236023447,-0.0005124141904386,-0.8504922076941419,-0.51619877223251,6.251195083889996,-2.7611104963680457,-0.00186498279843,-0.0030846581992846,-9.463429,-11.581762,-82.40066478944641,-20.388036462581457,-0.9978152977805724,-1.225270584139354,Fact,Political,CT papers,Watergate incident: Nixon had approved plans to cover up his administration's involvement in the break-in had later tried to use federal officials to deflect attention from the investigation.,topic_9,topic_4,topic_4,topic_4,topic_9,topic_2
24,-0.179349512779035,-0.0432012263087697,-0.011188553,-0.0027013537,-2.0562007,-2.9118128,0.5487918172797286,-0.111592520869532,0.33502728,-0.18276866,0.9609587151865532,1.37739575315413,-0.9281060448283036,-0.1849851888741336,0.0076509869755302,0.0016527948912451,-0.003229540549948,-0.0151170719292122,-0.0005745785935652,0.0002093815014222,0.0005419191952138,-0.0004172179703315,-0.4809790772399459,-0.3356114234140326,6.385404731196826,-1.497842742518419,-0.0017482010074005,-0.0008714064984244,-17.222961,-0.6135724,-53.65027155717172,-4.784108368843288,-0.7309317726024127,-0.267524459532962,Fact,Political,CT papers,There were incidents of corporate corruption in the US.,topic_4,topic_4,topic_4,topic_4,topic_3,topic_2
25,-0.0981203847814955,-0.0821510730628915,-0.006123244,-0.005111348,5.042172,12.598149,-0.8287599246864801,-1.7195403864692418,0.4436337,-0.103536,0.1045217577606635,1.321181483192867,-0.1777443700998324,-0.5908696238209009,0.0068758011416178,-0.0004795414070838,0.0328057125234492,-0.0098458050515158,-0.0007748212475661,0.0002760864382897,0.0007963640929597,-0.0002655855075933,-0.2216643916992766,-0.2551654279228257,6.894294535069294,-1.456051334604188,-0.0011948747715479,-0.0009782544510182,2.0925756,-12.289589,-69.68020355135631,-31.045370367851177,-0.4173172419337571,-0.3313277823805091,Conspiracy,"Environment, Regional, Science",CT papers,climate change is a hoax perpetrated by the Chinese.,topic_9,topic_9,topic_9,topic_9,topic_7,topic_9
26,0.0387885096150633,-0.1104910488297025,0.002419542,-0.0068845125,0.67422473,-7.64503,0.2405255836235676,-0.8354397044548586,0.36426896,0.03460872,-0.2840415174587699,1.4430166072967618,0.368951756562048,-0.0603918036273455,0.0121347749266033,0.023601826227806,0.019647379060169,0.0046950165236137,-0.0008097935966617,0.0003203699296423,0.0008120475983437,-0.000355065279834,-0.5675905408565541,0.1183123339512093,6.905752159939225,0.4535380007602984,-0.0004054366782375,-0.0003301704840161,-5.201351,-9.452444,-66.0240907583914,-19.104716201448785,0.2588776213525666,-0.4983192383016104,Conspiracy,Political,CT papers,that Barack Obama was not born in the US.,topic_8,topic_8,topic_8,topic_8,topic_10,topic_8
27,-0.049090015903726,-0.0446379550553558,-0.0030625542,-0.0027870897,-9.263998,12.654729,0.051042988239861,-0.5767444246862555,0.4073478,-0.053503297,-1.1154454007152754,2.0740178344159523,-0.1978127957369035,-0.0300966162523393,0.2596496492150443,-0.4670878488282293,-0.037522117330955,-0.0210322441031853,-0.0009146818100545,0.0001315260275939,0.0009667209329625,-5.053815491595019e-05,0.4346068528736794,-0.1675440482096024,6.9042905169045845,0.021485141294519,-0.000943803789024,-0.0004453000948369,-17.098398,12.662741,-61.70836656328825,-44.15515902745463,-0.1592554058219939,-0.2533379959070524,Conspiracy,"Medicine, Science",CT papers,vaccines cause autism.,topic_5,topic_5,topic_5,topic_5,topic_9,topic_10
28,-0.1426978775661543,0.2695691901106233,-0.0089028515,0.016816769,-8.1650715,15.252509,0.3914669311447523,0.3305136061837189,0.41665834,-0.14686075,0.9336577232637784,-0.2502934094303523,-0.6035777394620072,1.258115139710909,0.0222771503080961,-0.0166891266219908,0.0337350272851629,-0.0137392905087219,-0.0007314185692834,0.0001245468321744,0.000830543133992,6.695882922032293e-05,0.0091434535006965,0.2245745962582294,7.317858028235544,-1.1206410510490827,-0.0013177468636602,0.0037436609386497,-2.9023042,7.8575697,-77.26739485300902,47.075925522257485,-0.6264270547529064,1.4091666558352192,Conspiracy,Racial,CT papers,Contraceptives are a form of Black genocide. They are intended to eradicate Black people.,topic_2,topic_2,topic_2,topic_2,topic_7,topic_2
29,-0.1327059902981721,0.1697646153558551,-0.008278279,0.010586257,-4.323657,12.950842,0.0307874495896747,-0.4431306368414083,0.25000384,-0.13361223,-1.5546668795579797,1.316732875551732,-0.8189757732898226,0.4887453575851809,0.015651937478493,-0.0200262012557272,0.0446013936453631,-0.016164819284189,-0.0007505692083411,-0.0003367875619035,0.0006753717694642,6.079263569672674e-05,-0.5456878629208232,-0.8304903473871948,6.826138847931795,-1.11372107333269,-0.0016038006580061,0.0008133948501697,-22.344225,16.07781,-109.65222139622888,-39.69456965623025,-0.717744963684794,0.7469925491048139,Conspiracy,"Medicine, Science",CT papers,"HIV was deliberately created by humans in the laboratory, and the pharmaceutical industry promotes the HIV hypothesis to sell expensive yet harmful antiretroviral drugs.",topic_4,topic_2,topic_4,topic_2,topic_2,topic_2
30,-0.0463281100096456,0.134262658173994,-0.0028899305,0.008366408,-2.2928393,13.682633,1.649998805168747,0.2929728991485579,0.20350203,-0.04675849,-1.2978368703376404,1.3573672044079073,-0.6241962455203156,0.5011174808729978,0.0024711752252869,0.0067629382332352,0.0321671830022574,-0.015252934831039,-0.0007477090200366,-1.0591678544209252e-05,0.0007598140990487,0.0001470786734452,-0.9450001782914694,0.4967167911210367,6.58654841689331,-0.1596669463083579,-0.0012437351062924,0.0015449248896568,-20.49893,16.791948,-60.291363600604896,-26.255557026315923,-0.1680927227109647,0.6664931059050241,Conspiracy,"Medicine, Science",CT papers,condom use causes HIV infections.,topic_2,topic_2,topic_2,topic_2,topic_2,topic_2
31,-0.0370315282519551,-0.1696775614060077,-0.0023093245,-0.010584439,5.1590147,3.1880705,0.0899306183635258,-1.22718184380706,0.19731988,-0.037734825,-0.6586061447877819,2.0047585125667395,0.1260203913426104,-0.8623172863673625,-0.0012953921201064,0.0006525342159825,0.0241309645767083,-0.0057605634120192,-0.0008603569779846,0.0004846950150969,0.0008190101576263,-0.0005462401601427,-0.0138202011823296,-1.06266604309775,6.889344775305324,-1.2625617102525952,-0.0006076890323882,-0.0018474010748697,-0.48924646,-8.209594,-22.09606686159554,-53.43834102978295,-0.2123974481857661,-0.9673602881106514,Conspiracy,Political,CT papers,Nero and his loyal servants deliberately had ignited the great fire of Rome in the year 64 AD.,topic_4,topic_8,topic_4,topic_8,topic_10,topic_2
32,-0.1694517987196394,0.0848562574907641,-0.010569987,0.0052997414,8.769192,7.9430337,0.945541273693367,-0.7098307058722879,0.26071018,-0.17104352,-0.7707832455916895,-1.2494329501627717,-0.6062694487816751,0.1308077181737705,0.0046893716673337,7.117731402977029e-05,-0.0043516999370323,-0.014232629586213,-0.0007746325396832,-0.0001201325812833,0.0007686374396343,1.915770987391222e-05,-0.2670598138551335,-0.9388826862055188,6.977160831724214,-0.5224532537398977,-0.0013335961389832,0.0007084634169564,10.844306,8.270172,-54.14725696973733,19.781444447254454,-0.7839110420363447,0.5068214854172105,Conspiracy,Mythical / Supernatural,CT papers,There are young women who conspire with the Devil and therefore need to be burnt alive.,topic_5,topic_5,topic_5,topic_5,topic_2,topic_5
33,-0.1825049786990832,0.123351936544591,-0.011384494,0.007699788,-5.400971,5.003274,0.0753973726828659,-0.2789119937692522,0.2684021,-0.18389827,-0.5246156559634565,-0.1134942013610489,-0.7472226385537396,0.1390715743843253,0.0063025955941858,-8.769734036790813e-05,0.0173887967761504,-0.0164053615772196,-0.0006726693472424,-0.0004777176875888,0.0006767476033605,0.000367198953387,0.7851246306160594,0.4428119844025462,7.112926848492112,-0.8348801047125383,-0.0015552987926935,7.255364193262451e-05,-6.9727187,16.781574,-69.99325240038688,-21.894330399233432,-0.9295052782056006,0.6654468863366244,Conspiracy,"Regional, Science",CT papers,Modern technology is a form of sorcery designed by hostile Western plots to harm or control others.,topic_9,topic_9,topic_9,topic_9,topic_3,topic_9
34,-0.1349103409817996,-0.0116324327108367,-0.008416183,-0.0007195994,3.0589914,6.393751,0.0966592865967306,0.5033654466626309,0.2545737,-0.13650294,-1.40580911136531,0.9503309388772236,-0.8100049436663497,-0.114003423537936,0.0056101533181817,-0.0026166646784264,-0.0528490027220096,-0.0135855335164334,-0.0006982628011039,-0.0002248600031056,0.000641083853327,-6.98471884155062e-05,0.183261016698789,0.9919043717331684,6.953957020977082,-1.2621587279022626,-0.0016700853595335,-0.0006626994943948,-25.069962,3.7939494,-74.09100509086876,-50.04420417189485,-0.6539670065564127,-0.2227966521184889,Conspiracy,"Covid19, Science",CT papers,Testing for COVID-19 is a means to inserting microchips into our brain.,topic_4,topic_4,topic_4,topic_4,topic_9,topic_2
