index,PCA_1,PCA_2,KernelPCA_1,KernelPCA_2,UMAP_1,UMAP_2,Random projection_1,Random projection_2,Truncated SVD_1,Truncated SVD_2,Linear Discriminant Analysis_1,Linear Discriminant Analysis_2,Isomap_1,Isomap_2,Standard LLE_1,Standard LLE_2,Modified LLE_1,Modified LLE_2,Hessian LLE_1,Hessian LLE_2,LTSA LLE_1,LTSA LLE_2,MDS_1,MDS_2,Random Trees_1,Random Trees_2,Spectral_1,Spectral_2,t-SNE_1,t-SNE_2,NCA_1,NCA_2,Factory Analysis_1,Factory Analysis_2,tags,sub_tags,data_source,text
10,-0.20189515924962542,-0.07760539008300775,-0.012592277,-0.0048314747,5.297256,3.53166,-0.521983170542998,-0.5365241450897005,0.16128999,-0.20189244,-3.401487830944626,-6.123933549869873,-0.26623029446887864,-0.6457841310990297,0.007169533993556806,-0.009177322817419214,0.011216227221197231,0.031001076150599084,-0.0008761813073502023,-6.706208303135988e-05,0.0009242255809371475,-7.586423324645904e-05,-0.6322103904200186,-0.9105516139265798,6.494626887816168,-1.146924408016387,-0.0013886338452444825,-0.0018759877680027792,9.150091,0.08951147,-23.502549857305496,-58.97311372255923,-1.076016891132137,-0.4793012234402289,Fiction,Characters,CT papers,"a secret group of elves, working in a remote location under the leadership of the mysterious “Santa Claus,” make and distribute presents on Christmas Eve."
11,0.05950755482715399,-0.057281399328366706,0.0037111717,-0.0035797288,7.622115,-8.90208,-0.17549463416342218,-1.2487101639567784,0.30767828,0.05396298,-4.210651232571048,-6.239896624570813,0.5445311377642263,-0.8157597495426377,-0.0011850216190124082,7.000122020554714e-05,0.0019585875923430382,-0.0009655925226074169,-0.0008355294821424436,5.50622370207884e-05,0.0009943435973398813,-9.644552638899991e-05,-0.5313871799405091,0.6464865509425141,7.066494122319161,0.5458337434551125,-0.0003204894881501555,-0.0007617474139687007,18.058674,4.191557,7.552146613961155,-57.64690086907906,0.24766769939556668,-0.18128580583433404,Fiction,Characters,CT papers,Easter Bunny is real.
12,-0.11192073444895996,0.03414041474974148,-0.0069807484,0.0021370884,0.9079946,8.136868,0.019766605055315564,-1.2061506266377757,0.16507192,-0.11109671,-3.5173605339871368,-4.92251424804216,-0.26179328274814234,-0.3828832486129081,0.005579821444088664,-0.010769424724505948,0.014486852354355883,0.016424783563146503,-0.0007777908447073449,0.00031235025692738234,0.0009717870592676338,9.704105522723359e-05,-0.43643893917786164,0.9945115470928241,6.875694950531335,-0.9666927505214044,-0.0011880205640591756,-0.0004867763042433451,13.9306555,8.627321,11.525061470447497,-33.40367871063733,-0.5921549717843315,0.05189541152279667,Fiction,Characters,CT papers,Toot faity is real and leaves pennies in exchange of tooth when the tooth are kept under the pillow at night.
13,0.081464595521077,0.13350978053779425,0.0050813695,0.008326526,1.8907732,13.84852,0.011800108294995934,0.6182659582231456,0.17170602,0.08234907,0.3472863019455512,0.10060010283217194,0.47346422533810073,0.34612287136159864,-0.005914914283332974,-3.5131886535176006e-05,0.010118365822105827,-0.007541719047549358,-0.000796282441291142,0.00034586217055353733,0.0008755059358407827,0.0002815750273970599,0.6350204469839349,-0.8743175626740671,6.371896521853094,0.2905811359905174,9.357358424653961e-05,0.0007954852360981376,18.501522,19.75355,27.342364039981078,5.85537393348398,0.36482793082648757,0.8604455489786851,Controversy,Science,CT papers,prolonged exposure to sunlight is actually healthy.
14,-0.12965816800927893,-0.01806332038990516,-0.008087957,-0.0011398395,-5.429362,1.9326016,-0.7843942757368536,-1.509218696373221,0.24528936,-0.1324462,0.062215700525854345,1.8514321322765692,-0.44408382066402896,-0.3607102050765906,0.008861266221222866,-0.01160488203512481,0.007947232886277512,0.017448240007989564,-0.0006896380115754626,-0.0002388623834928194,0.000804197103807738,-0.0003423928020811519,-0.6260177308831986,-0.7815521058987636,6.335084163967707,-1.9762265365695035,-0.0011828875109577098,-0.0009238195299843118,0.14794418,-29.367788,-31.804785283223964,-21.536699414813075,-0.5761257812943039,0.06786053880568088,Conspiracy,"Environment, Science",CT papers,climate change is neither occurring nor likely to occur.
15,-0.07290687820759699,-0.06523753099847306,-0.00454857,-0.0040741623,10.460716,11.086944,0.07039130689265374,-1.553792884816579,0.30317152,-0.0786169,0.8488158364549205,1.2375650702529288,-0.3639448156091267,-0.5693751077126153,0.006100160898997253,-0.025111650698712774,0.010482510096963504,0.02583257019361281,-0.0008198862098113096,-0.0002519121743236862,0.0008290882492607623,-0.0002081130650193237,0.600870700798716,-0.5184957074920505,6.336607036072548,-0.14972120902564628,-0.0011619830628033546,-0.0006973581377292032,-0.05491608,22.617098,-44.50649002527098,-12.325786930795218,-0.27720952266852505,-0.13412942428042127,Conspiracy,History,CT papers,World War II did not happened.
16,0.17534788656430073,-0.16928213987883808,0.010940103,-0.010569361,8.491818,-3.2884796,0.6956950382609526,-1.1096218787011247,0.27535284,0.1706038,-5.39157628031796,-5.791452971139712,1.1501136970213404,-0.8667643626367815,-0.015987982527974464,0.010622632334467183,-0.007142350355679166,-0.04180406967237686,-0.001383170935009965,-0.0008323901641659136,0.0010448652581553594,-0.0002884890191148616,-0.4430299191244348,0.879864527355801,6.8711342607478345,1.5586512068033553,0.0023994265594485756,-0.0014594521159069763,28.892832,5.600793,5.2157303858074116,-70.87402897636022,0.8935408522976626,-0.957497090753328,Fiction,Fiction vs Real Characters,CT papers,Marilyn Monroe was more ‘real’ than King Kong or Donald Duck.
17,-0.2509512121207649,-0.34903922434531837,-0.015658682,-0.02177938,-3.4339252,-8.316582,0.07273888084050527,-0.5343802927225305,0.3461689,-0.25912952,-1.1491734009130326,2.7118296811637497,-0.9524146470432071,-1.0352534855273392,0.009637050921663736,-0.023087572749829637,0.01194163969518051,0.04768697751684051,-0.0007072454384019547,-0.0005880056682058215,0.0005772936201395572,-0.00035812501199449035,0.20436317348751368,-0.5580457862244136,7.151637973080103,-2.561050937033963,-0.0018830126455850742,-0.003407241155209396,-4.747752,14.326852,-87.73607550548948,-57.564052766047396,-1.0253428772988407,-1.9650457500886078,Conspiracy,"9/11, Political",CT papers,"Pentagon explosion on 9/11 was caused by a missile, fired as the opening salvo of a coup d’etat by the military-industrial complex, rather than by American Airlines Flight 77."
18,0.007773290161000591,-0.3163367934739513,0.00048435098,-0.01972842,8.277132,-3.4993098,1.5439497208613486,-1.521470019023867,0.44240987,-0.0041409954,-1.0646039751049656,1.210969720979765,-0.1443500212182661,-1.021803862940509,-0.00024915586955034393,-0.008233663072875872,0.0032454695251147962,0.023840024671224834,-0.0010412172834482222,-0.000769199870340615,0.0007699530264181089,-0.0003415119593961754,0.10804163899979977,-0.034043420834400165,7.0227698100648,-0.430492817982364,-0.00044620210564168765,-0.002721144430104582,-0.009312173,18.140642,-78.95125386783377,-43.88112069119644,0.19560432953313353,-1.8308512654838396,Conspiracy,Political,CT papers,Lee Harvey Oswald killed President Kennedy on his own.
19,-0.18137886475335877,-0.2300438175236178,-0.011318715,-0.01434909,-2.202296,-9.5526905,-0.7201842232435592,-0.747266004564462,0.39458913,-0.19126505,-0.6986035185128069,0.1679049091336169,-0.9702621177014411,-0.8631436820886883,0.010681030612497288,-0.023727295448418586,0.014532108720772253,0.008441014708285283,-0.0002926180735958409,6.40659750168697e-05,0.0006309508061660691,-0.00032869144493466993,-0.477876675103999,-0.32979795781913074,6.788754184766281,-1.900614098945907,-0.0016790590655028582,-0.0026221308396034804,-5.4868965,15.426823,-93.09992312385737,-37.24407378675268,-0.6662718876742593,-1.1424362327098252,Conspiracy,"9/11, Political",CT papers,9/11 was purely a plane accident.
20,-0.1903127865149599,-0.0045412510336254285,-0.011873234,-0.00028584996,-11.751312,3.413509,0.6395196960947072,-1.7377169520267353,0.26044834,-0.19492874,-0.5132174129369775,0.6047337300125326,-0.9123533036773459,-0.6493945464853678,0.008340781074275383,-0.015602837131400711,0.013311660844812605,0.034406881612852304,0.0002342058567005006,-0.0003090206135622415,-5.507269782652164e-05,-0.0005082098915416155,-0.8911204791829972,0.2883919611923853,6.344817829767798,-1.6575573132681647,-0.001999846800489709,-0.002246078719433495,-17.06649,20.310234,-65.57537817726725,21.119769335214908,-0.764097731950664,-0.06530396346183648,Controversy,Political,CT papers,secret service agencies routinely violate privacy laws.
21,-0.24361372940615392,-0.18782071705506492,-0.015197106,-0.01170655,-0.4009145,-2.762598,0.3835751605917546,0.1450949615732045,0.24849737,-0.247749,-0.2505019372917585,1.9655023028275629,-0.8145471852165613,-0.8398878683120833,0.004679114154600622,-0.012795164720998049,0.017066588905610674,-0.018799988820638457,-0.0007325313865600308,-0.0008332515727551732,0.0004940864182477794,-0.00046390148946872745,-0.9711206803061868,0.09641951058640201,6.347467830765377,-2.634968631323669,-0.0019263907713034972,-0.003136369822561909,-3.1404567,19.144604,-72.05588673458442,-28.90838815334694,-0.9921472674589595,-1.2251941861102866,Fact,Political,CT papers,Watergate incident: Nixon had approved plans to cover up his administration's involvement in the break-in had later tried to use federal officials to deflect attention from the investigation.
22,-0.17966310084560372,-0.04287847687957511,-0.011208181,-0.0026636631,-6.3870254,4.639284,0.5487918172797286,-0.11159252086953207,0.33212194,-0.18654427,0.7579517423250826,1.1079477066016234,-0.8899244577789905,-0.22235144860159434,0.007747626431889048,-0.011645484298452064,0.013047026613084139,0.027089841838182718,-0.0003179334740005342,-0.00011408751764558993,0.0005743334185782193,-0.0004085004374465351,0.37027611958646084,-0.6198992991560299,6.53066950825998,-1.8032292469266078,-0.0017992292389023064,-0.000906750269282388,-8.303767,21.32643,-52.376779727158095,-4.340467265397968,-0.7318131713107495,-0.2743814900579342,Fact,Political,CT papers,There were incidents of corporate corruption in the US.
23,-0.0992521344551641,-0.08527539743638811,-0.0061931037,-0.0053455164,-1.9876423,-4.588804,-0.8287599246864801,-1.7195403864692418,0.44317585,-0.110105865,-0.07357379839579048,1.4746523896851917,-0.17997460780155877,-0.5667606255245937,0.005636556397459912,-0.01399205412048605,0.009273908427727092,0.005034266347533001,-0.0008053553609682159,-0.00032716728163245564,0.000820909263459756,-0.0002903331057790993,-0.38102292082067735,0.03259710482005397,6.744096583782737,-1.47371764449346,-0.0012261534677125215,-0.0010552434748426352,-0.37194428,-28.882326,-63.82074044089093,-31.281032612419473,-0.42111767634089275,-0.3383739945871214,Conspiracy,"Environment, Regional, Science",CT papers,climate change is a hoax perpetrated by the Chinese.
24,-0.04966059209851424,-0.04977777612029555,-0.0030982704,-0.003112149,-6.4336476,6.1110215,0.051042988239861004,-0.5767444246862555,0.40466866,-0.05849266,-1.33251381540392,2.2002902442706636,-0.213291040252752,0.056439367433146224,0.0030048684701214756,-0.007865051957075073,0.0165800715982978,-0.0025218977594846904,-0.0006302745274581256,0.00029579474062342294,0.0008771067774783023,1.0439144403118697e-05,-0.46490998466623296,0.14368468302936419,6.96438367274235,0.0503478888263017,-0.0009738612548437017,-0.000489407190390192,-25.819948,-0.2871917,-57.77375137156858,-33.24060997739707,-0.16361982939520642,-0.2646605793505946,Conspiracy,"Medicine, Science",CT papers,vaccines cause autism.
25,-0.1472594957936742,0.2686384535025536,-0.009186903,0.01677663,-5.4004126,16.136606,0.3914669311447523,0.33051360618371894,0.41817912,-0.15597042,1.1670316103611174,-0.1225063890124935,-0.6283260428834115,1.193128717669825,0.012646584983618014,-0.018561894467702105,0.014317134766600688,-0.006841417231390649,-0.0006033651401116717,0.00020354183086572516,0.0008089571027388431,-2.0921416152720437e-05,-0.14026279244036122,-0.45672285228998877,7.385379576555861,-0.9061994922107643,-0.0013592073889142134,0.0037029750330880304,-11.594739,-8.65984,-69.48784068681209,54.752916248331815,-0.6401974014820937,1.4066668691731297,Conspiracy,Racial,CT papers,Contraceptives are a form of Black genocide. They are intended to eradicate Black people.
26,-0.1380896408107891,0.15670781097939107,-0.008614084,0.009799073,-2.6194859,5.5026407,0.030787449589674762,-0.44313063684140835,0.24996749,-0.14026625,-1.5551324646100284,1.2722888519079918,-0.8368383684098314,0.4451524157046179,0.004874889371996485,-0.012399675662923031,0.018432122120906485,-0.01441635517794971,-0.0004630993936491506,0.0004493749866706972,0.0007482979366100328,0.00010806384499924218,0.7433418958002098,-0.5404175679354338,6.656646878856376,-1.1143539326055567,-0.001664358504644272,0.0007074068503012391,-31.122515,2.0756314,-94.51133960840133,-24.428669385308755,-0.7330838971815954,0.6801898209553388,Conspiracy,"Medicine, Science",CT papers,"HIV was deliberately created by humans in the laboratory, and the pharmaceutical industry promotes the HIV hypothesis to sell expensive yet harmful antiretroviral drugs."
27,-0.04915625258203369,0.1285948856388041,-0.003066805,0.008038139,-5.5192957,10.685514,1.649998805168747,0.29297289914855795,0.20424868,-0.050280698,-1.3473897556206413,1.1570276411497182,-0.6504437862977628,0.47433025901759795,0.006233071951269781,-0.015003317173039312,0.012528439783269745,0.04704071679669568,-0.0011208998999518904,-0.0002709508748909466,0.0008231949749065928,0.00017390389112984005,-0.45313176935122695,0.9519339365042642,6.625490453418263,0.021139752442209503,-0.0012710657512202605,0.0014498024466809067,-32.060482,0.0762878,-55.170227907003124,-21.52589617125446,-0.17461969568259122,0.6487757410152146,Conspiracy,"Medicine, Science",CT papers,condom use causes HIV infections.
28,-0.03936418317526932,-0.18053053993196141,-0.0024547635,-0.011246962,12.575975,-3.1981158,0.08993061836352581,-1.22718184380706,0.19653532,-0.040831637,-0.7473937477656984,2.0115991863739784,0.12350621675165707,-0.8999878509833028,-0.0005576292907266951,-0.0048926340466785906,0.0010146097774368396,0.04732099672215017,-0.000805395935402153,-0.0004655298663350207,0.0008768121747903719,-0.0005053629836229962,-0.1116786584703239,-1.0793381279733993,7.184679638986354,-1.5055208818153816,-0.0006240833763932487,-0.001911677180798434,8.04903,4.0828586,-6.469945338379132,-50.57253479991937,-0.22151224558695173,-1.036338436277478,Conspiracy,Political,CT papers,Nero and his loyal servants deliberately had ignited the great fire of Rome in the year 64 AD.
29,-0.17089952000986428,0.08338450562120389,-0.010660155,0.0051891925,3.8547046,3.6140819,0.945541273693367,-0.7098307058722879,0.25904104,-0.17419598,-0.5049196818288483,-1.2576415895824649,-0.5599966054650674,0.09628164893452004,0.005013369486644725,-0.010864661056914332,0.01451951518509603,0.008697995249978064,-0.00043960700421692033,0.0004889460522544477,0.0008260440498692771,1.4486915450808342e-05,-0.10016495320929951,-0.9801345645875754,6.952976585399056,-0.4843719889913185,-0.001328291983537849,0.0006273190441121958,4.760232,13.417776,-42.800862772646525,21.562056696361157,-0.7898806187172274,0.5172283247252771,Conspiracy,Mythical / Supernatural,CT papers,There are young women who conspire with the Devil and therefore need to be burnt alive.
30,-0.18745812627394418,0.11071006023222853,-0.011693304,0.006897925,4.2584004,10.923916,0.07539737268286598,-0.27891199376925224,0.2692651,-0.1905506,-0.5436082984356885,-0.29172414360892995,-0.7747290885950572,0.08993697345202425,0.006053452404338751,-0.006962983654549195,0.01496069419605953,0.02887005486511557,-0.0007519682347861258,0.0002379863574932934,0.0007248300807842899,0.00030132248046305603,0.2784610398144807,-0.8955721262607473,6.9632014675605545,-0.8340611472404945,-0.0016034297612883023,-2.4443805757499415e-05,-18.871695,-5.502705,-56.59339314908206,-21.385794078944517,-0.9475208560906692,0.6031880530510224,Conspiracy,"Regional, Science",CT papers,Modern technology is a form of sorcery designed by hostile Western plots to harm or control others.
31,-0.13715566450140645,-0.017513976419188136,-0.0085560465,-0.0010947293,-0.36260027,-1.8687325,0.09665928659673062,0.5033654466626309,0.25407243,-0.14051653,-1.5778268079704505,0.7453231271253179,-0.7743813530909627,-0.07743112344379147,0.004113640120173111,-0.011253565029509515,0.015766634816400633,-0.022219691876610402,-0.0002480427732591532,0.00017806693342164475,0.0005395662252843537,-0.00016860057725446396,-0.7872792612481819,0.5222937455738965,7.061318256344819,-1.2026708748882973,-0.0016723067821847006,-0.0006917271916514894,-21.98724,10.754077,-64.6061097052255,-42.51211681766568,-0.6596901901254678,-0.24278306628192678,Conspiracy,"Covid19, Science",CT papers,Testing for COVID-19 is a means to inserting microchips into our brain.
32,-0.2835834636652104,0.04277779996405013,-0.017692083,0.0026673577,-6.427045,6.087769,1.0263249243689079,0.8925179931875746,0.32293403,-0.28969064,0.6921864184205182,0.7982012456009311,-1.0470194200111338,0.28288539003195645,0.00522295513628642,-0.016183353883248416,0.01487060638825217,0.03913667601753809,-0.000740406523779665,-9.290119178051092e-05,0.0008245561614306737,-0.00015635284704041395,-0.22181781973514958,-0.8064195441899754,6.4792052919312715,-1.6906362280459803,-0.001990787456780688,-0.0011924279908077015,-24.311111,0.4698558,-105.26148824131484,9.988181698055165,-1.136858753704054,0.2542582689578151,Conspiracy,"Covid19, Political, Science",CT papers,Lockdown and vaccination are government means to control the masses.
33,-0.18001800136712712,0.21727153330420912,-0.011229581,0.013541473,6.96245,2.255853,0.9443314113032856,0.45518291985073195,0.29340822,-0.18388912,-1.4021924344140442,1.1067646392575212,-0.7227632548218866,0.8247207768293573,0.006650059362085627,-0.012002900927177783,0.018963498375847886,-0.03832770836905103,-0.0005524814264003494,0.00025161218598666635,0.0007805669439047767,-1.2840088729527292e-05,-0.8082473682280331,-0.3147661400579139,6.630979445045165,-0.9973878870563719,-0.0015611540284024821,0.0009646733752360323,-23.067108,-2.6897876,-55.89981220959091,-17.312715648371615,-0.8246348322846146,1.205216773755398,Conspiracy,"Covid19, Science",CT papers,COVID-19 is a biological weapon intended to eliminate the overcrowded human population.
34,-0.15224791899802595,0.08830597364827578,-0.009498282,0.0055090385,3.8573873,7.4576015,0.11360816981954797,0.13419406991695115,0.35313183,-0.15848726,-0.5365473190678596,0.917641280002526,-0.5852401545712402,0.43439677393676673,0.004700721932373182,-0.010561909866042468,0.016328886452784647,-0.019583645113215375,-0.0005320315796297626,0.00034394056633813057,0.0007468751746363334,9.774191710601781e-05,-0.16700618073053652,-0.6766526147797827,6.942569493932098,-1.0891177806548331,-0.0016986737637461112,-2.1422488272524005e-05,-29.595463,7.245277,-98.09740305953301,-8.362844213010332,-0.6666578995036724,0.3120296329100199,Conspiracy,"Company / Pharmacy / Organization, Covid19",CT papers,"COVID-19 (coronavirus) is only a fabrication, it is an ordinary flu that pharmaceutical companies rebranded to increase the sales of drugs."
35,-0.1752621179079585,-0.06641901472038957,-0.010935906,-0.004142416,-3.8567677,1.3475537,1.0424901423558248,-0.07510734069986857,0.4183283,-0.18528205,-0.45369342709937777,0.8417108559218618,-1.0213469273095397,-0.4060523703836966,0.0049036457074941656,-0.020221525092402326,0.017464209263567548,-0.0250012186908449,-0.0010244444112386501,-0.0006181001289203311,0.0007454955586674524,-0.0002042544520113745,-0.08917075468466541,-0.5765643574167955,6.683400451219281,-1.511029090013853,-0.0018294733322321867,-0.001716335587197014,-18.544416,16.059664,-123.83559068801625,-33.14785511532792,-0.7209182858638943,-0.5644939241545424,Conspiracy,"Covid19, Political, Regional, Science",CT papers,The Chinese government already has the cure for COVID-19 (coronavirus) but they are keeping it secret.
36,-0.24497523741275753,0.12049692214593778,-0.0152774565,0.007522977,-6.15409,-0.9495106,2.1153657193193873,0.21707808810306298,0.048419625,-0.24014017,-1.064558094820141,-0.44793764849466644,-0.9136899671146922,0.1740385824616511,0.0025407270204820948,-0.013388094453997084,0.022043372026877096,-0.021149868183990506,-0.0012839625514406228,-0.00041831888237676534,0.0008301208252671023,0.000256700544137324,-1.1465944126444827,-0.1406842962115134,6.180829395097592,-0.5825622138402339,-0.001734373727325927,-0.00026202367811843614,-19.175055,5.294507,-22.067873126645914,-10.861742489555821,-1.1860233594459089,0.5797372394729818,Conspiracy,"Covid19, Political, Science",CT papers,The state took all the face masks and respirators so that it could give them away to the select few.
